dTXYEAR,dROLLNMBR,dASSESSMENTBASE,dASSESSCD,dASSESSTYPE,dASSESSVALLAND,dASSESSVALIMPR,dASSESSVALOTHER,dASSESSCHANGECD,dASSESSVALEXMPTLAND,dASSESSVALEXMPTIMPR,dASSESSVALEXMPTOTH
2021,84622,4,11,0,99500,222900,0,AA,44780,100310,0
2021,84623,4,11,0,98400,179500,0,AA,44280,80780,0
2021,84624,4,11,0,102000,197200,0,AA,45900,88740,0
2021,84625,4,11,0,95800,257500,0,AA,43110,115880,0
2021,84626,4,11,0,95800,187600,0,AA,43110,84420,0
2021,84627,4,11,0,95800,220500,0,AA,43110,99230,0
2021,84628,4,11,0,95800,276300,0,AA,43110,124340,0
2021,84629,4,11,0,95300,211700,0,AA,42890,95270,0
2021,84630,4,11,0,102800,231900,0,AA,46260,104360,0
2021,84631,4,11,0,100500,251700,0,AA,45230,113270,0
2021,84632,4,11,0,99500,208600,0,AA,44780,93870,0
2021,84633,4,11,0,99500,218700,0,AA,44780,98420,0
2021,84634,4,11,0,99500,214700,0,AA,44780,96620,0
2021,84635,4,11,0,99500,223900,0,AA,44780,100760,0
2021,84636,4,11,0,99500,287000,0,AA,44780,129150,0
2021,84637,4,11,0,99500,194500,0,AA,44780,87530,0
2021,84638,4,11,0,99500,249500,0,AA,44780,112280,0
2021,84639,4,11,0,99500,227500,0,AA,44780,102380,0
2021,84640,4,11,0,99500,237300,0,AA,44780,106790,0
2021,84641,4,11,0,99500,209000,0,AA,44780,94050,0
2021,84642,4,11,0,101500,217100,0,AA,45680,97700,0
2021,84643,4,11,0,96600,227500,0,AA,43470,102380,0
2021,84644,4,11,0,96800,195800,0,AA,43560,88110,0
2021,84645,4,11,0,96800,237000,0,AA,43560,106650,0
2021,84646,4,11,0,96800,184000,0,AA,43560,82800,0
2021,84647,4,11,0,96800,186000,0,AA,43560,83700,0
2021,84648,4,11,0,96800,208100,0,AA,43560,93650,0
2021,84649,4,11,0,96800,205900,0,AA,43560,92660,0
2021,84650,4,11,0,96800,230400,0,AA,43560,103680,0
2021,84651,4,11,0,100000,230300,0,AA,45000,103640,0
2021,84652,4,11,0,103200,329400,0,AA,46440,148230,0
2021,84653,4,11,0,97500,198200,0,AA,43880,89190,0
2021,84654,4,11,0,95800,255400,0,AA,43110,114930,0
2021,84655,4,11,0,95800,223900,0,AA,43110,100760,0
2021,84656,4,11,0,95800,236200,0,AA,43110,106290,0
2021,84657,4,11,0,95800,214200,0,AA,43110,96390,0
2021,84658,4,11,0,95800,221300,0,AA,43110,99590,0
2021,84659,4,11,0,95800,179500,0,AA,43110,80780,0
2021,84660,4,11,0,95800,212300,0,AA,43110,95540,0
2021,84661,4,11,0,95500,241600,0,AA,42980,108720,0
2021,84662,4,11,0,101300,178400,0,AA,45590,80280,0
2021,84663,4,11,0,126400,0,0,AA,56880,0,0
2021,84700,4,11,0,126600,172500,0,AA,56970,77630,0
2021,84705,4,11,0,98000,149500,0,AA,44100,67280,0
2021,84710,4,11,0,98000,168700,0,AA,44100,75920,0
2021,84800,4,11,0,106200,122200,0,AA,47790,54990,0
2021,84900,4,30,0,100,0,0,AA,30,0,0
2021,84912,4,11,0,98600,204300,0,AA,44370,91940,0
2021,84914,4,11,0,98200,196900,0,AA,44190,88610,0
2021,84916,4,11,0,97400,180600,0,AA,43830,81270,0
2021,84918,4,11,0,96800,204200,0,AA,43560,91890,0
2021,84920,4,11,0,96000,333000,0,AA,43200,149850,0
2021,84921,4,11,0,79800,198500,0,AA,35910,89330,0
2021,84922,4,11,0,80000,150600,0,AA,36000,67770,0
2021,84924,4,11,0,79800,195700,0,AA,35910,88070,0
2021,84925,4,11,0,79800,256300,0,AA,35910,115340,0
2021,84926,4,11,0,79800,178000,0,AA,35910,80100,0
2021,84928,4,11,0,80200,144700,0,AA,36090,65120,0
2021,84930,4,11,0,79800,179000,0,AA,35910,80550,0
2021,84931,4,11,0,80000,182100,0,AA,36000,81950,0
2021,84932,4,11,0,80600,185500,0,AA,36270,83480,0
2021,84934,4,11,0,80600,231500,0,AA,36270,104180,0
2021,84935,4,11,0,77700,136100,0,AA,34970,61250,0
2021,84936,4,11,0,78000,172200,0,AA,35100,77490,0
2021,84938,4,11,0,77900,138300,0,AA,35060,62240,0
2021,84940,4,11,0,77900,186800,0,AA,35060,84060,0
2021,84941,4,11,0,77900,146700,0,AA,35060,66020,0
2021,84942,4,11,0,78000,200800,0,AA,35100,90360,0
2021,84944,4,11,0,78000,169500,0,AA,35100,76280,0
2021,84945,4,11,0,78000,186000,0,AA,35100,83700,0
2021,84946,4,11,0,77900,163000,0,AA,35060,73350,0
2021,84948,4,11,0,78000,122100,0,AA,35100,54950,0
2021,84950,4,11,0,78000,142300,0,AA,35100,64040,0
2021,84951,4,11,0,78000,122400,0,AA,35100,55080,0
2021,84952,4,11,0,78000,136100,0,AA,35100,61250,0
2021,84954,4,11,0,79800,115900,0,AA,35910,52160,0
2021,84955,4,11,0,79800,121900,0,AA,35910,54860,0
2021,84956,4,11,0,80400,156400,0,AA,36180,70380,0
2021,84958,4,11,0,82800,164900,0,AA,37260,74210,0
2021,84960,4,11,0,80400,118300,0,AA,36180,53240,0
2021,84961,4,11,0,77700,138900,0,AA,34970,62510,0
2021,84962,4,11,0,79800,158800,0,AA,35910,71460,0
2021,84964,4,11,0,79800,134100,0,AA,35910,60350,0
2021,84965,4,11,0,78900,167000,0,AA,35510,75150,0
2021,84966,4,11,0,78900,218900,0,AA,35510,98510,0
2021,84968,4,11,0,77200,149500,0,AA,34740,67280,0
2021,84970,4,11,0,77200,149500,0,AA,34740,67280,0
2021,84971,4,11,0,77200,180100,0,AA,34740,81050,0
2021,84972,4,11,0,77200,172100,0,AA,34740,77450,0
2021,84974,4,11,0,77200,194700,0,AA,34740,87620,0
2021,84975,4,11,0,77200,93700,0,AA,34740,42170,0
2021,84976,4,11,0,77200,132900,0,AA,34740,59810,0
2021,84978,4,11,0,78900,152100,0,AA,35510,68450,0
2021,84980,4,11,0,78900,141800,0,AA,35510,63810,0
2021,84981,4,11,0,78900,144300,0,AA,35510,64940,0
2021,84982,4,11,0,79800,154100,0,AA,35910,69350,0
2021,84984,4,11,0,79800,162000,0,AA,35910,72900,0
2021,84985,4,11,0,78900,171000,0,AA,35510,76950,0
2021,84986,4,11,0,78900,146400,0,AA,35510,65880,0
2021,84987,4,11,0,78900,149900,0,AA,35510,67460,0
2021,84988,4,11,0,77200,133200,0,AA,34740,59940,0
2021,84989,4,11,0,77200,135400,0,AA,34740,60930,0
2021,84990,4,11,0,77200,145900,0,AA,34740,65660,0
2021,84991,4,11,0,77200,154900,0,AA,34740,69710,0
2021,84992,4,11,0,77200,207800,0,AA,34740,93510,0
2021,84993,4,11,0,77200,126900,0,AA,34740,57110,0
2021,84994,4,11,0,77200,173500,0,AA,34740,78080,0
2021,84995,4,11,0,78900,152900,0,AA,35510,68810,0
2021,84996,4,11,0,78900,166000,0,AA,35510,74700,0
2021,84997,4,11,0,79800,160500,0,AA,35910,72230,0
2021,84998,4,11,0,82400,0,0,AA,37080,0,0
2021,84999,2,60,0,122200,319300,0,AA,79430,207550,0
2021,85101,2,60,0,146000,0,0,AA,94900,0,0
2021,85103,4,20,0,1056400,4899700,0,AA,475380,2204870,0
2021,85105,4,11,0,105200,161400,0,AA,47340,72630,0
2021,85107,4,11,0,103600,132000,0,AA,46620,59400,0
2021,85107,4,11,1,0,29500,0,SUP,0,13280,0
2021,85109,4,11,0,103600,143900,0,AA,46620,64760,0
2021,85111,4,11,0,103400,147800,0,AA,46530,66510,0
2021,85113,4,11,0,103800,159100,0,AA,46710,71600,0
2021,85115,4,11,0,104600,158400,0,AA,47070,71280,0
2021,85117,4,11,0,105600,218600,0,AA,47520,98370,0
2021,85119,4,11,0,107400,209800,0,AA,48330,94410,0
2021,85121,4,11,0,104600,126000,0,AA,47070,56700,0
2021,85123,4,11,0,104400,150700,0,AA,46980,67820,0
2021,85125,4,11,0,104200,141000,0,AA,46890,63450,0
2021,85127,4,11,0,94000,143800,0,AA,42300,64710,0
2021,85129,4,11,0,104400,154200,0,AA,46980,69390,0
2021,85131,4,11,0,106200,205600,0,AA,47790,92520,0
2021,85133,4,11,0,105600,183000,0,AA,47520,82350,0
2021,85135,4,11,0,103600,113800,0,AA,46620,51210,0
2021,85137,4,11,0,103400,159500,0,AA,46530,71780,0
2021,85139,4,11,0,103200,163400,0,AA,46440,73530,0
2021,85141,4,11,0,103000,125500,0,AA,46350,56480,0
2021,85143,4,11,0,104400,128800,0,AA,46980,57960,0
2021,85145,4,11,0,104000,213600,0,AA,46800,96120,0
2021,85147,4,11,0,104200,119200,0,AA,46890,53640,0
2021,85149,4,11,0,103800,150400,0,AA,46710,67680,0
2021,85151,4,11,0,104000,149200,0,AA,46800,67140,0
2021,85153,4,11,0,104000,147900,0,AA,46800,66560,0
2021,85155,4,11,0,103600,153800,0,AA,46620,69210,0
2021,85157,4,11,0,104000,187400,0,AA,46800,84330,0
2021,85159,4,11,0,104200,168700,0,AA,46890,75920,0
2021,85161,4,11,0,103200,136800,0,AA,46440,61560,0
2021,85163,4,11,0,103600,142300,0,AA,46620,64040,0
2021,85165,4,11,0,103000,205400,0,AA,46350,92430,0
2021,85167,4,11,0,104200,178900,0,AA,46890,80510,0
2021,85169,4,11,0,104400,171600,0,AA,46980,77220,0
2021,85171,4,11,0,104000,154800,0,AA,46800,69660,0
2021,85173,4,11,0,104000,255300,0,AA,46800,114890,0
2021,85175,4,11,0,104000,194300,0,AA,46800,87440,0
2021,85177,4,11,0,103600,179400,0,AA,46620,80730,0
2021,85179,4,11,0,103600,179200,0,AA,46620,80640,0
2021,85181,4,11,0,104200,168500,0,AA,46890,75830,0
2021,85183,4,11,0,104600,181700,0,AA,47070,81770,0
2021,85185,4,11,0,105600,154400,0,AA,47520,69480,0
2021,85187,4,11,0,104000,249500,0,AA,46800,112280,0
2021,85189,4,11,0,103600,244000,0,AA,46620,109800,0
2021,85191,4,11,0,103600,150700,0,AA,46620,67820,0
2021,85193,4,11,0,103600,175800,0,AA,46620,79110,0
2021,85195,4,11,0,103600,278200,0,AA,46620,125190,0
2021,85197,4,11,0,103600,191300,0,AA,46620,86090,0
2021,85199,4,11,0,103600,198100,0,AA,46620,89150,0
2021,85200,4,11,0,108800,94800,0,AA,48960,42660,0
2021,85201,4,11,0,103200,174700,0,AA,46440,78620,0
2021,85203,4,11,0,103600,173400,0,AA,46620,78030,0
2021,85205,4,11,0,103600,207700,0,AA,46620,93470,0
2021,85207,4,11,0,104000,236700,0,AA,46800,106520,0
2021,85209,4,11,0,104200,252900,0,AA,46890,113810,0
2021,85210,4,11,0,103200,204500,0,AA,46440,92030,0
2021,85211,4,11,0,106000,257300,0,AA,47700,115790,0
2021,85212,4,11,0,105200,190400,0,AA,47340,85680,0
2021,85213,4,11,0,104800,244000,0,AA,47160,109800,0
2021,85214,4,11,0,104800,229400,0,AA,47160,103230,0
2021,85215,2,40,0,178800,367000,0,AA,116220,238550,0
2021,85216,4,11,0,104800,233000,0,AA,47160,104850,0
2021,85217,4,11,0,104800,283100,0,AA,47160,127400,0
2021,85218,4,11,0,104800,265800,0,AA,47160,119610,0
2021,85219,4,11,0,104800,286300,0,AA,47160,128840,0
2021,85220,4,11,0,104600,222800,0,AA,47070,100260,0
2021,85221,4,11,0,106000,274200,0,AA,47700,123390,0
2021,85222,4,11,0,109600,237600,0,AA,49320,106920,0
2021,85223,4,11,0,105600,281500,0,AA,47520,126680,0
2021,85224,4,11,0,104000,266200,0,AA,46800,119790,0
2021,85225,4,11,0,104200,279800,0,AA,46890,125910,0
2021,85226,4,11,0,104200,307700,0,AA,46890,138470,0
2021,85227,4,11,0,104200,221600,0,AA,46890,99720,0
2021,85228,4,11,0,104200,234900,0,AA,46890,105710,0
2021,85229,4,11,0,104200,275900,0,AA,46890,124160,0
2021,85230,4,11,0,104200,275100,0,AA,46890,123800,0
2021,85231,4,11,0,104200,213500,0,AA,46890,96080,0
2021,85232,4,11,0,104200,287400,0,AA,46890,129330,0
2021,85233,4,11,0,104200,225600,0,AA,46890,101520,0
2021,85235,4,80,0,62700,134700,0,AA,28220,60620,0
2021,85235,4,80,0,51500,120900,0,AA,23180,54410,0
2021,85235,4,80,0,58300,153700,0,AA,26240,69170,0
2021,85235,4,80,0,54500,159600,0,AA,24530,71820,0
2021,85236,4,80,0,49700,138900,0,AA,22370,62510,0
2021,85236,4,80,0,54500,159600,0,AA,24530,71820,0
2021,85236,4,80,0,67300,153700,0,AA,30290,69170,0
2021,85236,4,80,0,54500,120900,0,AA,24530,54410,0
2021,85236,4,80,0,69000,134700,0,AA,31050,60620,0
2021,85237,4,11,0,5000,0,0,AA,2250,0,0
2021,85238,4,11,0,103800,296700,0,AA,46710,133520,0
2021,85239,4,11,0,103800,261400,0,AA,46710,117630,0
2021,85240,4,11,0,104200,213200,0,AA,46890,95940,0
2021,85241,4,11,0,104200,288700,0,AA,46890,129920,0
2021,85242,4,11,0,104200,318600,0,AA,46890,143370,0
2021,85243,4,11,0,104200,281300,0,AA,46890,126590,0
2021,85244,4,11,0,103800,294400,0,AA,46710,132480,0
2021,85245,4,11,0,103600,266500,0,AA,46620,119930,0
2021,85246,4,11,0,103600,260200,0,AA,46620,117090,0
2021,85247,4,11,0,103600,204600,0,AA,46620,92070,0
2021,85248,4,11,0,103600,257300,0,AA,46620,115790,0
2021,85249,4,11,0,103600,289200,0,AA,46620,130140,0
2021,85250,4,11,0,103400,231000,0,AA,46530,103950,0
2021,85251,4,11,0,103400,236600,0,AA,46530,106470,0
2021,85252,4,11,0,103400,211300,0,AA,46530,95090,0
2021,85253,4,11,0,104800,257500,0,AA,47160,115880,0
2021,85253,4,11,1,0,27800,0,SUP,0,12510,0
2021,85254,4,11,0,103800,256700,0,AA,46710,115520,0
2021,85255,4,11,0,103800,259000,0,AA,46710,116550,0
2021,85256,4,11,0,104800,277600,0,AA,47160,124920,0
2021,85257,4,11,0,103400,238600,0,AA,46530,107370,0
2021,85258,4,11,0,103400,241800,0,AA,46530,108810,0
2021,85259,4,11,0,103400,373300,0,AA,46530,167990,0
2021,85300,4,11,0,138800,161100,0,AA,62460,72500,0
2021,85400,4,11,0,111800,118000,0,AA,50310,53100,0
2021,85500,4,11,0,110400,95100,0,AA,49680,42800,0
2021,85610,4,11,0,87000,159500,0,AA,39150,71780,0
2021,85800,4,11,0,82800,124400,0,AA,37260,55980,0
2021,85878,4,80,0,14800,205800,0,AA,6660,92610,0
2021,85879,4,80,0,12100,177600,0,AA,5450,79920,0
2021,85880,4,80,0,8100,136300,0,AA,3650,61340,0
2021,85881,4,80,0,11300,162600,0,AA,5090,73170,0
2021,85882,4,80,0,15000,207000,0,AA,6750,93150,0
2021,85883,4,80,0,14800,213600,0,AA,6660,96120,0
2021,85884,4,80,0,16100,218000,0,AA,7250,98100,0
2021,85885,4,80,0,15800,215600,0,AA,7110,97020,0
2021,85886,4,80,0,14900,206000,0,AA,6710,92700,0
2021,85887,4,80,0,12100,178000,0,AA,5450,80100,0
2021,85888,4,80,0,15900,216600,0,AA,7160,97470,0
2021,85889,4,80,0,14900,206500,0,AA,6710,92930,0
2021,85890,4,80,0,14800,205400,0,AA,6660,92430,0
2021,85891,4,80,0,16100,218200,0,AA,7250,98190,0
2021,85892,4,80,0,15100,209600,0,AA,6800,94320,0
2021,85893,4,80,0,14900,206200,0,AA,6710,92790,0
2021,85894,4,80,0,12100,177600,0,AA,5450,79920,0
2021,85895,4,80,0,15900,216600,0,AA,7160,97470,0
2021,85896,4,80,0,14900,206300,0,AA,6710,92840,0
2021,85897,4,80,0,14800,205700,0,AA,6660,92570,0
2021,85898,4,80,0,16100,218400,0,AA,7250,98280,0
2021,86100,4,60,0,184800,855200,0,AA,120120,555880,0
2021,86300,4,11,0,96400,67400,0,AA,43380,30330,0
2021,86400,4,11,0,96400,0,0,AA,43380,0,0
2021,86500,4,11,0,105200,146200,0,AA,47340,65790,0
2021,86700,4,11,0,103000,113900,0,AA,46350,51260,0
2021,86900,4,11,0,100100,119800,0,AA,45050,53910,0
2021,87000,4,11,0,100100,101900,0,AA,45050,45860,0
2021,87100,4,11,0,103000,199500,0,AA,46350,89780,0
2021,87200,4,11,0,103000,68200,0,AA,46350,30690,0
2021,87300,4,11,0,89900,132900,0,AA,40460,59810,0
2021,87400,4,11,0,108400,150700,0,AA,48780,67820,0
2021,87501,4,11,0,104800,134000,0,AA,47160,60300,0
2021,87503,4,11,0,103600,188600,0,AA,46620,84870,0
2021,87505,4,11,0,103200,157900,0,AA,46440,71060,0
2021,87507,4,11,0,103600,148400,0,AA,46620,66780,0
2021,87509,4,11,0,103200,174900,0,AA,46440,78710,0
2021,87511,4,11,0,103600,159200,0,AA,46620,71640,0
2021,87513,4,11,0,103200,141500,0,AA,46440,63680,0
2021,87515,4,11,0,103600,165900,0,AA,46620,74660,0
2021,87517,4,11,0,103600,149200,0,AA,46620,67140,0
2021,87519,4,11,0,103400,156400,0,AA,46530,70380,0
2021,87521,4,11,0,103600,242200,0,AA,46620,108990,0
2021,87523,4,11,0,103400,138000,0,AA,46530,62100,0
2021,87525,4,11,0,103600,232500,0,AA,46620,104630,0
2021,87527,4,11,0,103400,154900,0,AA,46530,69710,0
2021,87529,4,11,0,104400,144200,0,AA,46980,64890,0
2021,87531,4,11,0,106200,162900,0,AA,47790,73310,0
2021,87533,4,11,0,103200,157100,0,AA,46440,70700,0
2021,87535,4,11,0,102000,147000,0,AA,45900,66150,0
2021,87537,4,11,0,103400,99900,0,AA,46530,44960,0
2021,87539,4,11,0,101700,171500,0,AA,45770,77180,0
2021,87541,4,11,0,105200,153700,0,AA,47340,69170,0
2021,87543,4,11,0,103800,206500,0,AA,46710,92930,0
2021,87545,4,11,0,103600,145600,0,AA,46620,65520,0
2021,87547,4,11,0,103800,150900,0,AA,46710,67910,0
2021,87549,4,11,0,103600,159200,0,AA,46620,71640,0
2021,87551,4,11,0,103600,139000,0,AA,46620,62550,0
2021,87553,4,11,0,103600,292600,0,AA,46620,131670,0
2021,87555,4,11,0,103600,184000,0,AA,46620,82800,0
2021,87557,1,11,0,103600,113100,0,AA,46620,50900,0
2021,87559,4,11,0,104000,166300,0,AA,46800,74840,0
2021,87561,4,11,0,104000,149100,0,AA,46800,67100,0
2021,87563,4,11,0,104000,138600,0,AA,46800,62370,0
2021,87565,4,11,0,104000,186800,0,AA,46800,84060,0
2021,87567,4,11,0,103600,225300,0,AA,46620,101390,0
2021,87569,2,60,0,104600,0,0,AA,67990,0,0
2021,87800,4,11,0,89900,112000,0,AA,40460,50400,0
2021,88050,4,11,0,85100,0,0,AA,38300,0,0
2021,88200,4,11,0,78900,99100,0,AA,35510,44600,0
2021,88400,4,60,0,88600,794400,0,AA,57590,516360,0
2021,88500,4,11,0,97800,62300,0,AA,44010,28040,0
2021,88600,4,11,0,83200,139300,0,AA,37440,62690,0
2021,88700,4,60,0,77700,0,0,AA,50510,0,0
2021,88800,4,11,0,111300,237000,0,AA,50090,106650,0
2021,88900,4,20,0,190800,669200,0,AA,85860,301140,0
2021,88920,4,11,0,103400,87900,0,AA,46530,39560,0
2021,88975,4,11,0,108600,296400,0,AA,48870,133380,0
2021,89000,4,11,0,108600,61000,0,AA,48870,27450,0
2021,89200,4,11,0,86600,0,0,AA,38970,0,0
2021,89300,4,60,0,86000,138400,0,AA,55900,89960,0
2021,89600,4,11,0,86000,216200,0,AA,38700,97290,0
2021,89700,4,11,0,85600,108900,0,AA,38520,49010,0
2021,89900,4,11,0,122000,0,0,AA,54900,0,0
2021,90000,4,11,0,85800,196700,0,AA,38610,88520,0
2021,90100,4,11,0,84400,194300,0,AA,37980,87440,0
2021,90200,4,11,0,86000,105200,0,AA,38700,47340,0
2021,90300,4,11,0,81800,182600,0,AA,36810,82170,0
2021,90500,4,11,0,76100,133300,0,AA,34250,59990,0
2021,90520,4,11,0,77600,157000,0,AA,34920,70650,0
2021,90600,4,11,0,52000,143500,0,AA,23400,64580,0
2021,90601,4,11,0,53700,125000,0,AA,24170,56250,0
2021,90602,4,11,0,45300,125000,0,AA,20390,56250,0
2021,90603,4,11,0,48700,125000,0,AA,21920,56250,0
2021,90700,4,60,0,83600,0,0,AA,54340,0,0
2021,90900,4,60,0,69000,49000,0,AA,44850,31850,0
2021,91000,4,11,0,77700,39600,0,AA,34970,17820,0
2021,91100,4,11,0,84000,876700,0,AA,37800,394520,0
2021,91200,4,60,0,91600,409400,0,AA,59540,266110,0
2021,91300,4,11,0,81600,97700,0,AA,36720,43970,0
2021,91400,4,11,0,81400,108300,0,AA,36630,48740,0
2021,91500,4,60,0,83800,83900,0,AA,54470,54540,0
2021,91600,2,40,0,69000,82200,0,AA,44850,53430,0
2021,91700,4,60,0,62700,46400,0,AA,40760,30160,0
2021,91725,4,11,0,80200,0,0,AA,36090,0,0
2021,91800,4,11,0,86800,127300,0,AA,39060,57290,0
2021,91900,4,11,0,82200,275600,0,AA,36990,124020,0
2021,92000,4,11,0,83600,107500,0,AA,37620,48380,0
2021,92100,4,11,0,101400,78700,0,AA,45630,35420,0
2021,92200,4,11,0,80200,130400,0,AA,36090,58680,0
2021,92300,4,11,0,81400,70700,0,AA,36630,31820,0
2021,92500,4,11,0,80200,151800,0,AA,36090,68310,0
2021,92595,4,11,0,101200,208600,0,AA,45540,93870,0
2021,92600,4,11,0,101700,97200,0,AA,45770,43740,0
2021,92700,2,40,0,32300,684100,0,AA,21000,444670,0
2021,92700,4,11,0,50000,185900,0,AA,22500,83660,0
2021,92700,5,40,0,67400,332400,0,AA,43810,216060,0
2021,92700,2,40,1,67400,332400,0,SUP,43810,216060,0
2021,92700,5,40,1,-67400,-332400,0,SUP,-43810,-216060,0
2021,92800,1,20,0,450300,71400,0,AA,202640,32130,0
2021,92900,2,60,0,93200,363300,0,AA,60580,236150,0
2021,93000,2,40,0,124600,324900,0,AA,80990,211190,0
2021,93100,4,11,0,80400,100300,0,AA,36180,45140,0
2021,93200,4,11,0,82400,95000,0,AA,37080,42750,0
2021,93300,4,11,0,82400,0,0,AA,37080,0,0
2021,93400,4,60,0,83200,388100,0,AA,54080,252270,0
2021,93402,4,11,0,70700,264300,0,AA,31820,118940,0
2021,93403,4,60,0,85600,393000,0,AA,55640,255450,0
2021,93500,4,11,0,81000,66000,0,AA,36450,29700,0
2021,93510,4,11,0,80600,203200,0,AA,36270,91440,0
2021,93520,4,11,0,80800,201100,0,AA,36360,90500,0
2021,93600,4,11,0,83600,102400,0,AA,37620,46080,0
2021,93605,4,11,0,80600,215900,0,AA,36270,97160,0
2021,93610,4,11,0,83200,213400,0,AA,37440,96030,0
2021,93800,4,11,0,142000,76000,0,AA,63900,34200,0
2021,93900,4,60,0,85000,104800,0,AA,55250,68120,0
2021,94000,4,11,0,584700,1755300,0,AA,263120,789890,0
2021,94200,2,40,0,122400,0,0,AA,79560,0,0
2021,94300,4,11,0,88000,68800,0,AA,39600,30960,0
2021,94400,4,11,0,88000,45900,0,AA,39600,20660,0
2021,94470,4,11,0,81800,164100,0,AA,36810,73850,0
2021,94475,4,11,0,82800,253600,0,AA,37260,114120,0
2021,94480,4,11,0,83800,217500,0,AA,37710,97880,0
2021,94485,4,11,0,82000,196300,0,AA,36900,88340,0
2021,94490,4,11,0,82000,201300,0,AA,36900,90590,0
2021,94495,4,11,0,82000,207700,0,AA,36900,93470,0
2021,94500,4,11,0,84800,261300,0,AA,38160,117590,0
2021,94510,4,11,0,82800,214800,0,AA,37260,96660,0
2021,94520,4,11,0,83400,194300,0,AA,37530,87440,0
2021,94600,4,11,0,101000,243400,0,AA,45450,109530,0
2021,94610,4,11,0,105800,249800,0,AA,47610,112410,0
2021,94700,4,11,0,100800,103200,0,AA,45360,46440,0
2021,94800,4,11,0,99400,127000,0,AA,44730,57150,0
2021,94900,4,11,0,105400,88500,0,AA,47430,39830,0
2021,95000,4,11,0,295400,49500,0,AA,132930,22280,0
2021,95010,4,11,0,86200,269700,0,AA,38790,121370,0
2021,95026,4,80,0,22000,85300,0,AA,9900,38390,0
2021,95027,4,80,0,22000,91100,0,AA,9900,41000,0
2021,95028,4,80,0,17700,85400,0,AA,7970,38430,0
2021,95029,4,80,0,17700,85400,0,AA,7970,38430,0
2021,95030,4,80,0,22000,91100,0,AA,9900,41000,0
2021,95031,4,80,0,18900,88700,0,AA,8510,39920,0
2021,95032,4,80,0,22000,91100,0,AA,9900,41000,0
2021,95033,4,80,0,22000,91100,0,AA,9900,41000,0
2021,95034,4,80,0,17700,85400,0,AA,7970,38430,0
2021,95035,4,80,0,17700,85400,0,AA,7970,38430,0
2021,95036,4,80,0,22000,91100,0,AA,9900,41000,0
2021,95037,4,80,0,18900,88700,0,AA,8510,39920,0
2021,95100,4,60,0,85800,157900,0,AA,55770,102640,0
2021,95200,4,11,0,83600,83100,0,AA,37620,37400,0
2021,95300,4,11,0,84000,90100,0,AA,37800,40550,0
2021,95400,4,11,0,84000,150300,0,AA,37800,67640,0
2021,95500,4,11,0,84000,3600,0,AA,37800,1620,0
2021,95600,4,11,0,4800,51600,0,AA,2160,23220,0
2021,95600,4,60,0,93800,969100,0,AA,60970,629920,0
2021,95700,4,11,0,91400,107300,0,AA,41130,48290,0
2021,95851,4,80,0,17300,178000,0,AA,7790,80100,0
2021,95852,4,80,0,17300,178300,0,AA,7790,80240,0
2021,95853,4,80,0,10500,117600,0,AA,4730,52920,0
2021,95854,4,80,0,12800,136600,0,AA,5760,61470,0
2021,95855,4,80,0,12800,136600,0,AA,5760,61470,0
2021,95856,4,80,0,10500,117600,0,AA,4730,52920,0
2021,95857,4,80,0,17300,178300,0,AA,7790,80240,0
2021,95858,4,80,0,17300,178000,0,AA,7790,80100,0
2021,95859,4,80,0,17300,169500,0,AA,7790,76280,0
2021,95860,4,80,0,17300,169500,0,AA,7790,76280,0
2021,95861,4,80,0,17300,178000,0,AA,7790,80100,0
2021,95862,4,80,0,17300,178300,0,AA,7790,80240,0
2021,95863,4,80,0,10500,117600,0,AA,4730,52920,0
2021,95864,4,80,0,12800,136600,0,AA,5760,61470,0
2021,95865,4,80,0,12800,136600,0,AA,5760,61470,0
2021,95866,4,80,0,10500,117600,0,AA,4730,52920,0
2021,95867,4,80,0,17300,178300,0,AA,7790,80240,0
2021,95868,4,80,0,17300,178000,0,AA,7790,80100,0
2021,95869,4,80,0,17300,169500,0,AA,7790,76280,0
2021,95870,4,80,0,17300,169500,0,AA,7790,76280,0
2021,95871,4,80,0,17300,178000,0,AA,7790,80100,0
2021,95872,4,80,0,17300,178300,0,AA,7790,80240,0
2021,95873,4,80,0,10500,117600,0,AA,4730,52920,0
2021,95874,4,80,0,12800,136600,0,AA,5760,61470,0
2021,95875,4,80,0,12800,136600,0,AA,5760,61470,0
2021,95876,4,80,0,10500,117600,0,AA,4730,52920,0
2021,95877,4,80,0,17300,178500,0,AA,7790,80330,0
2021,95878,4,80,0,17300,178200,0,AA,7790,80190,0
2021,95879,4,80,0,17300,169700,0,AA,7790,76370,0
2021,95880,4,80,0,17300,169700,0,AA,7790,76370,0
2021,95910,4,11,0,77700,131200,0,AA,34970,59040,0
2021,95920,4,11,0,80000,174000,0,AA,36000,78300,0
2021,95930,4,11,0,80600,198900,0,AA,36270,89510,0
2021,95940,4,11,0,80800,170500,0,AA,36360,76730,0
2021,95950,4,11,0,80800,129500,0,AA,36360,58280,0
2021,95961,4,80,0,16400,122200,0,AA,7380,54990,0
2021,95962,4,80,0,20200,119500,0,AA,9090,53780,0
2021,95963,4,80,0,23900,161900,0,AA,10760,72860,0
2021,95964,4,80,0,23900,161900,0,AA,10760,72860,0
2021,95965,4,80,0,20200,119700,0,AA,9090,53870,0
